Day,Hour,Dir,Spd
252,15,110,0.087248322
252,16,120,0.073825503
252,17,110,0.033557047
252,18,50,0.046979866
252,19,20,0.053691275
252,20,30,0.100671141
252,21,40,0.087248322
252,22,40,0.067114094
252,23,130,0.033557047
252,24,120,0.053691275
253,1,100,0.060402685
253,2,110,0.033557047
253,3,40,0
253,4,120,0.020134228
253,5,50,0
253,6,130,0
253,7,110,0
253,8,120,0
253,9,10,0.073825503
253,10,20,0.067114094
253,11,30,0.040268456
253,12,120,0.033557047
253,13,120,0.087248322
253,14,170,0.020134228
253,15,300,0.080536913
253,16,130,0.067114094
253,17,130,0.073825503
253,18,130,0
253,19,110,0
253,20,110,0
253,21,120,0.060402685
253,22,120,0.147651007
253,23,120,0.194630872
253,24,120,0.127516779
254,1,120,0.127516779
254,2,120,0.087248322
254,3,120,0.093959732
254,4,100,0.100671141
254,5,100,0.073825503
254,6,90,0.10738255
254,7,120,0.127516779
254,8,120,0.154362416
254,9,120,0.187919463
254,10,120,0.22147651
254,11,130,0.281879195
254,12,120,0.255033557
254,13,120,0.228187919
254,14,140,0.181208054
254,15,130,0.214765101
254,16,120,0.187919463
254,17,120,0.228187919
254,18,120,0.22147651
254,19,120,0.261744966
254,20,130,0.228187919
254,21,120,0.214765101
254,22,120,0.208053691
254,23,130,0.140939597
254,24,120,0.161073826
255,1,120,0.22147651
255,2,130,0.154362416
255,3,130,0.181208054
255,4,130,0.201342282
255,5,120,0.234899329
255,6,120,0.140939597
255,7,130,0.120805369
255,8,120,0.167785235
255,9,120,0.154362416
255,10,,
255,11,,
255,12,,
255,13,,
255,14,130,0.073825503
255,15,120,0.140939597
255,16,120,0.147651007
255,17,120,0.161073826
255,18,120,0.181208054
255,19,120,0.167785235
255,20,120,0.167785235
255,21,120,0.10738255
255,22,120,0.134228188
255,23,130,0.093959732
255,24,120,0.120805369
256,1,120,0.100671141
256,2,120,0.120805369
256,3,120,0.174496644
256,4,120,0.134228188
256,5,120,0.147651007
256,6,120,0.154362416
256,7,120,0.11409396
256,8,120,0.087248322
256,9,120,0.10738255
256,10,120,0.140939597
256,11,120,0.167785235
256,12,120,0.187919463
256,13,120,0.154362416
256,14,130,0.167785235
256,15,130,0.187919463
256,16,130,0.174496644
256,17,130,0.167785235
256,18,120,0.161073826
256,19,120,0.127516779
256,20,130,0.140939597
256,21,120,0.120805369
256,22,110,0.060402685
256,23,110,0
256,24,110,0.073825503
257,1,110,0
257,2,120,0.006711409
257,3,170,0.013422819
257,4,130,0
257,5,170,0
257,6,160,0
257,7,280,0
257,8,270,0
257,9,280,0.026845638
257,10,280,0.080536913
257,11,280,0.093959732
257,12,290,0.11409396
257,13,240,0.093959732
257,14,210,0.080536913
257,15,220,0.11409396
257,16,180,0.120805369
257,17,170,0.140939597
257,18,170,0.154362416
257,19,170,0.11409396
257,20,180,0.087248322
257,21,160,0.100671141
257,22,140,0.11409396
257,23,170,0.073825503
257,24,170,0.187919463
258,1,170,0.187919463
258,2,170,0.174496644
258,3,160,0.087248322
258,4,170,0.073825503
258,5,160,0.087248322
258,6,170,0.100671141
258,7,170,0.080536913
258,8,170,0.073825503
258,9,180,0.073825503
258,10,230,0.140939597
258,11,220,0.120805369
258,12,210,0.120805369
258,13,210,0.11409396
258,14,210,0.120805369
258,15,170,0.174496644
258,16,,
258,17,170,0.187919463
258,18,170,0.167785235
258,19,170,0.127516779
258,20,220,0.10738255
258,21,180,0.11409396
258,22,160,0.073825503
258,23,130,0.020134228
258,24,120,0.046979866
259,1,120,0.073825503
259,2,120,0.080536913
259,3,110,0
259,4,180,0.067114094
259,5,150,0.060402685
259,6,140,0.046979866
259,7,170,0.161073826
259,8,160,0.194630872
259,9,160,0.187919463
259,10,170,0.161073826
259,11,200,0.140939597
259,12,210,0.181208054
259,13,210,0.201342282
259,14,220,0.181208054
259,15,210,0.194630872
259,16,220,0.194630872
259,17,170,0.174496644
259,18,20,0.161073826
259,19,130,0.127516779
259,20,130,0.140939597
259,21,120,0.167785235
259,22,120,0.181208054
259,23,120,0.201342282
259,24,120,0.174496644
260,1,120,0.161073826
260,2,120,0.161073826
260,3,120,0.167785235
260,4,120,0.187919463
260,5,120,0.120805369
260,6,120,0.154362416
260,7,120,0.134228188
260,8,120,0.154362416
260,9,120,0.140939597
260,10,120,0.154362416
260,11,120,0.208053691
260,12,110,0.234899329
260,13,120,0.228187919
260,14,120,0.208053691
260,15,120,0.208053691
260,16,120,0.181208054
260,17,,
260,18,120,0.140939597
260,19,140,0.100671141
260,20,140,0.140939597
260,21,120,0.087248322
260,22,120,0.10738255
260,23,120,0.073825503
260,24,130,0.067114094
261,1,130,0.080536913
261,2,130,0.060402685
261,3,120,0.033557047
261,4,100,0.033557047
261,5,110,0.080536913
261,6,110,0.006711409
261,7,120,0.093959732
261,8,120,0.140939597
261,9,120,0.161073826
261,10,120,0.194630872
261,11,120,0.194630872
261,12,120,0.147651007
261,13,120,0.174496644
261,14,130,0.174496644
261,15,150,0.147651007
261,16,130,0.147651007
261,17,160,0.201342282
261,18,170,0.181208054
261,19,160,0.11409396
261,20,160,0.067114094
261,21,180,0.127516779
261,22,170,0.080536913
261,23,130,0.033557047
261,24,120,0.013422819
262,1,120,0.073825503
262,2,130,0.026845638
262,3,140,0.033557047
262,4,140,0.046979866
262,5,140,0.020134228
262,6,130,0.033557047
262,7,110,0.006711409
262,8,110,0.053691275
262,9,110,0.087248322
262,10,170,0.187919463
262,11,160,0.208053691
262,12,170,0.201342282
262,13,170,0.234899329
262,14,180,0.154362416
262,15,160,0.201342282
262,16,160,0.214765101
262,17,170,0.161073826
262,18,170,0.174496644
262,19,160,0.167785235
262,20,170,0.127516779
262,21,160,0.174496644
262,22,160,0.154362416
262,23,170,0.127516779
262,24,210,0.140939597
263,1,200,0.181208054
263,2,210,0.167785235
263,3,210,0.174496644
263,4,210,0.167785235
263,5,200,0.194630872
263,6,190,0.174496644
263,7,200,0.181208054
263,8,210,0.127516779
263,9,260,0.174496644
263,10,,
263,11,,
263,12,,
263,13,220,0.234899329
263,14,220,0.22147651
263,15,220,0.234899329
263,16,240,0.22147651
263,17,210,0.22147651
263,18,220,0.187919463
263,19,220,0.147651007
263,20,220,0.147651007
263,21,210,0.161073826
263,22,210,0.167785235
263,23,210,0.140939597
263,24,220,0.167785235
264,1,200,0.167785235
264,2,200,0.187919463
264,3,200,0.127516779
264,4,190,0.10738255
264,5,210,0.093959732
264,6,180,0.147651007
264,7,190,0.093959732
264,8,210,0.147651007
264,9,220,0.154362416
264,10,220,0.194630872
264,11,210,0.187919463
264,12,,
264,13,210,0.167785235
264,14,240,0.181208054
264,15,210,0.181208054
264,16,220,0.181208054
264,17,220,0.167785235
264,18,220,0.127516779
264,19,220,0.167785235
264,20,230,0.147651007
264,21,270,0.127516779
264,22,230,0.134228188
264,23,280,0.100671141
264,24,240,0.093959732
265,1,250,0.013422819
265,2,230,0.026845638
265,3,180,0.006711409
265,4,250,0
265,5,170,0.013422819
265,6,170,0.053691275
265,7,170,0.073825503
265,8,160,0.053691275
265,9,220,0.073825503
265,10,,
265,11,210,0.140939597
265,12,230,0.11409396
265,13,220,0.181208054
265,14,210,0.140939597
265,15,210,0.161073826
265,16,250,0.154362416
265,17,250,0.120805369
265,18,260,0.10738255
265,19,260,0.10738255
265,20,280,0.100671141
265,21,280,0.073825503
265,22,290,0.073825503
265,23,290,0.020134228
265,24,260,0.073825503
266,1,280,0.046979866
266,2,290,0.073825503
266,3,290,0.053691275
266,4,270,0.040268456
266,5,290,0.046979866
266,6,290,0.100671141
266,7,270,0.060402685
266,8,270,0.033557047
266,9,280,0.060402685
266,10,,
266,11,270,0.093959732
266,12,270,0.167785235
266,13,270,0.147651007
266,14,270,0.140939597
266,15,280,0.087248322
266,16,,
266,17,280,0.127516779
266,18,250,0.10738255
266,19,280,0.087248322
266,20,280,0.046979866
266,21,280,0.040268456
266,22,280,0.040268456
266,23,280,0.067114094
266,24,280,0.033557047
267,1,,
267,2,130,0.147651007
267,3,290,0.060402685
267,4,280,0
267,5,290,0
267,6,160,0
267,7,120,0.026845638
267,8,120,0.006711409
267,9,120,0.10738255
267,10,130,0.11409396
267,11,270,0.067114094
267,12,280,0.11409396
267,13,230,0.120805369
267,14,250,0.181208054
267,15,290,0.194630872
267,16,260,0.080536913
267,17,240,0.053691275
267,18,,
267,19,60,0
267,20,280,0.033557047
267,21,290,0
267,22,110,0
267,23,110,0
267,24,100,0.006711409
268,1,110,0.006711409
268,2,100,0
268,3,110,0
268,4,110,0
268,5,100,0
268,6,120,0
268,7,110,0.013422819
268,8,120,0.040268456
268,9,120,0.046979866
268,10,120,0.080536913
268,11,290,0.087248322
268,12,280,0.154362416
268,13,280,0.11409396
268,14,270,0.11409396
268,15,270,0.134228188
268,16,270,0.120805369
268,17,230,0.120805369
268,18,220,0.134228188
268,19,240,0.11409396
268,20,230,0.10738255
268,21,160,0.073825503
268,22,170,0.087248322
268,23,170,0.11409396
268,24,170,0.10738255
269,1,170,0.087248322
269,2,170,0.053691275
269,3,170,0.033557047
269,4,170,0.100671141
269,5,170,0.046979866
269,6,170,0.053691275
269,7,160,0.033557047
269,8,170,0.073825503
269,9,220,0.060402685
269,10,210,0.10738255
269,11,220,0.154362416
269,12,220,0.127516779
269,13,170,0.187919463
269,14,170,0.22147651
269,15,160,0.194630872
269,16,170,0.154362416
269,17,160,0.181208054
269,18,170,0.134228188
269,19,160,0.120805369
269,20,170,0.174496644
269,21,170,0.161073826
269,22,150,0.046979866
269,23,170,0.187919463
269,24,170,0.140939597
270,1,170,0.181208054
270,2,170,0.140939597
270,3,170,0.208053691
270,4,170,0.167785235
270,5,170,0.154362416
270,6,170,0.087248322
270,7,170,0.187919463
270,8,170,0.147651007
270,9,200,0.127516779
270,10,210,0.228187919
270,11,210,0.275167785
270,12,210,0.208053691
270,13,220,0.22147651
270,14,210,0.167785235
270,15,200,0.140939597
270,16,180,0.194630872
270,17,220,0.241610738
270,18,220,0.22147651
270,19,210,0.22147651
270,20,210,0.208053691
270,21,220,0.214765101
270,22,210,0.214765101
270,23,210,0.167785235
270,24,220,0.194630872
271,1,220,0.181208054
271,2,210,0.228187919
271,3,220,0.187919463
271,4,210,0.174496644
271,5,210,0.147651007
271,6,230,0.147651007
271,7,230,0.140939597
271,8,240,0.161073826
271,9,10,0.201342282
271,10,160,0.040268456
271,11,290,0.060402685
271,12,290,0.020134228
271,13,270,0.026845638
271,14,290,0.073825503
271,15,290,0.053691275
271,16,290,0.040268456
271,17,280,0.033557047
271,18,270,0
271,19,280,0
271,20,90,0
271,21,270,0
271,22,90,0
271,23,110,0
271,24,120,0.013422819
272,1,110,0
272,2,310,0
272,3,250,0
272,4,50,0
272,5,280,0
272,6,150,0
272,7,270,0.013422819
272,8,300,0
272,9,60,0.100671141
272,10,70,0.093959732
272,11,20,0.154362416
272,12,30,0.208053691
272,13,30,0.194630872
272,14,40,0.147651007
272,15,50,0.134228188
272,16,50,0.11409396
272,17,20,0.154362416
272,18,40,0.174496644
272,19,30,0.208053691
272,20,360,0.087248322
272,21,10,0.127516779
272,22,20,0.11409396
272,23,20,0.208053691
272,24,30,0.147651007
273,1,20,0.214765101
273,2,10,0.127516779
273,3,40,0.120805369
273,4,30,0.140939597
273,5,50,0.10738255
273,6,50,0.161073826
273,7,30,0.208053691
273,8,40,0.181208054
273,9,40,0.234899329
273,10,30,0.281879195
273,11,30,0.208053691
273,12,10,0.154362416
273,13,120,0.134228188
273,14,140,0.187919463
273,15,140,0.194630872
273,16,130,0.181208054
273,17,120,0.174496644
273,18,120,0.127516779
273,19,130,0.087248322
273,20,120,0.020134228
273,21,120,0.006711409
273,22,110,0
273,23,110,0
273,24,120,0.046979866
274,1,120,0.013422819
274,2,120,0.100671141
274,3,120,0.006711409
274,4,120,0.046979866
274,5,120,0.033557047
274,6,110,0.067114094
274,7,120,0
274,8,120,0.006711409
274,9,120,0.060402685
274,10,140,0.093959732
274,11,120,0.080536913
274,12,130,0.087248322
274,13,130,0.127516779
274,14,140,0.147651007
274,15,130,0.10738255
274,16,140,0.161073826
274,17,120,0.134228188
274,18,120,0.134228188
274,19,120,0.154362416
274,20,120,0.134228188
274,21,120,0.147651007
274,22,120,0.140939597
274,23,110,0.060402685
274,24,110,0.060402685
275,1,60,0.033557047
275,2,120,0.013422819
275,3,120,0.040268456
275,4,110,0
275,5,130,0.013422819
275,6,120,0.026845638
275,7,20,0
275,8,40,0
275,9,50,0
275,10,10,0.067114094
275,11,20,0.040268456
275,12,50,0.026845638
275,13,120,0.080536913
275,14,140,0.127516779
275,15,130,0.181208054
275,16,130,0.127516779
275,17,120,0.147651007
275,18,120,0.154362416
275,19,110,0.046979866
275,20,120,0.100671141
275,21,120,0.093959732
275,22,120,0.087248322
275,23,120,0.087248322
275,24,120,0.087248322
276,1,120,0.013422819
276,2,110,0
276,3,110,0
276,4,250,0
276,5,270,0
276,6,270,0
276,7,270,0
276,8,270,0
276,9,270,0
276,10,220,0
276,11,280,0.080536913
276,12,290,0.073825503
276,13,120,0.040268456
276,14,110,0.134228188
276,15,120,0.174496644
276,16,120,0.174496644
276,17,120,0.181208054
276,18,120,0.154362416
276,19,110,0.127516779
276,20,120,0.120805369
276,21,120,0.134228188
276,22,120,0.134228188
276,23,120,0.154362416
276,24,120,0.147651007
277,1,120,0.134228188
277,2,120,0.154362416
277,3,110,0.11409396
277,4,120,0.127516779
277,5,120,0.127516779
277,6,120,0.093959732
277,7,120,0.147651007
277,8,120,0.127516779
277,9,130,0.161073826
277,10,,
277,11,130,0.228187919
277,12,120,0.261744966
277,13,120,0.228187919
277,14,120,0.268456376
277,15,130,0.248322148
277,16,120,0.255033557
277,17,120,0.268456376
277,18,120,0.22147651
277,19,120,0.22147651
277,20,120,0.187919463
277,21,120,0.154362416
277,22,120,0.167785235
277,23,120,0.174496644
277,24,120,0.140939597
278,1,120,0.087248322
278,2,120,0.11409396
278,3,120,0.100671141
278,4,120,0.033557047
278,5,150,0.026845638
278,6,170,0.053691275
278,7,190,0.067114094
278,8,150,0.040268456
278,9,170,0.127516779
278,10,,
278,11,160,0.147651007
278,12,220,0.093959732
278,13,190,0.127516779
278,14,240,0.10738255
278,15,230,0.060402685
278,16,220,0.10738255
278,17,180,0.11409396
278,18,230,0.11409396
278,19,170,0.10738255
278,20,190,0.087248322
278,21,220,0.087248322
278,22,180,0.067114094
278,23,170,0.053691275
278,24,220,0.067114094
279,1,280,0.060402685
279,2,290,0.046979866
279,3,290,0.073825503
279,4,270,0.013422819
279,5,270,0.087248322
279,6,260,0.127516779
279,7,250,0.10738255
279,8,270,0.10738255
279,9,280,0.10738255
279,10,280,0.080536913
279,11,270,0.154362416
279,12,250,0.087248322
279,13,270,0.134228188
279,14,220,0.087248322
279,15,120,0.181208054
279,16,120,0.194630872
279,17,120,0.194630872
279,18,120,0.147651007
279,19,120,0.100671141
279,20,120,0
279,21,290,0.046979866
279,22,290,0.093959732
279,23,290,0.020134228
279,24,280,0
280,1,120,0
280,2,280,0
280,3,270,0
280,4,240,0
280,5,180,0
280,6,190,0
280,7,110,0.020134228
280,8,120,0.026845638
280,9,120,0.093959732
280,10,120,0.161073826
280,11,120,0.127516779
280,12,120,0.22147651
280,13,120,0.214765101
280,14,120,0.248322148
280,15,120,0.281879195
280,16,120,0.275167785
280,17,120,0.255033557
280,18,130,0.194630872
280,19,120,0.201342282
280,20,120,0.201342282
280,21,120,0.187919463
280,22,120,0.208053691
280,23,120,0.140939597
280,24,120,0.147651007
281,1,130,0.127516779
281,2,140,0.10738255
281,3,130,0.10738255
281,4,140,0.040268456
281,5,120,0.020134228
281,6,110,0
281,7,120,0.006711409
281,8,120,0.020134228
281,9,140,0.026845638
281,10,,
281,11,280,0.080536913
281,12,270,0.087248322
281,13,290,0.134228188
281,14,280,0.127516779
281,15,230,0.134228188
281,16,230,0.093959732
281,17,160,0.100671141
281,18,180,0.087248322
281,19,160,0.127516779
281,20,170,0.100671141
281,21,160,0.060402685
281,22,220,0.046979866
281,23,230,0.067114094
281,24,220,0.087248322
282,1,240,0.006711409
282,2,240,0.040268456
282,3,250,0.100671141
282,4,240,0.10738255
282,5,250,0.093959732
282,6,240,0.127516779
282,7,250,0.134228188
282,8,250,0.11409396
282,9,270,0.120805369
282,10,250,0.161073826
282,11,240,0.181208054
282,12,260,0.154362416
282,13,250,0.187919463
282,14,250,0.140939597
282,15,260,0.147651007
282,16,260,0.147651007
282,17,250,0.154362416
282,18,260,0.10738255
282,19,290,0.060402685
282,20,290,0.087248322
282,21,290,0.040268456
282,22,290,0.073825503
282,23,290,0.087248322
282,24,270,0.046979866
283,1,260,0.087248322
283,2,250,0.147651007
283,3,250,0.127516779
283,4,250,0.167785235
283,5,250,0.161073826
283,6,250,0.10738255
283,7,240,0.134228188
283,8,260,0.10738255
283,9,240,0.093959732
283,10,250,0.093959732
283,11,270,0.127516779
283,12,160,0.006711409
283,13,270,0.006711409
283,14,260,0.060402685
283,15,240,0.053691275
283,16,280,0.127516779
283,17,270,0.093959732
283,18,280,0.073825503
283,19,280,0.060402685
283,20,110,0.060402685
283,21,120,0.10738255
283,22,290,0.026845638
283,23,100,0
283,24,290,0.026845638
284,1,290,0.060402685
284,2,290,0.073825503
284,3,290,0.020134228
284,4,290,0
284,5,270,0.020134228
284,6,280,0.013422819
284,7,290,0.046979866
284,8,290,0.040268456
284,9,280,0.073825503
284,10,,
284,11,,
284,12,280,0.140939597
284,13,280,0.161073826
284,14,220,0.127516779
284,15,210,0.154362416
284,16,240,0.134228188
284,17,220,0.181208054
284,18,210,0.147651007
284,19,230,0.127516779
284,20,210,0.087248322
284,21,220,0.060402685
284,22,300,0.053691275
284,23,280,0.013422819
284,24,170,0.053691275
285,1,290,0.053691275
285,2,290,0.033557047
285,3,290,0
285,4,270,0.046979866
285,5,270,0
285,6,290,0.073825503
285,7,290,0.040268456
285,8,290,0.127516779
285,9,280,0.093959732
285,10,290,0.154362416
285,11,280,0.161073826
285,12,270,0.154362416
285,13,280,0.120805369
285,14,280,0.174496644
285,15,270,0.127516779
285,16,250,0.208053691
285,17,300,0.241610738
285,18,260,0.073825503
285,19,280,0.033557047
285,20,270,0.033557047
285,21,280,0.073825503
285,22,270,0.134228188
285,23,290,0.127516779
285,24,270,0.154362416
286,1,270,0.100671141
286,2,270,0.040268456
286,3,250,0.033557047
286,4,240,0
286,5,270,0
286,6,230,0
286,7,260,0
286,8,10,0.026845638
286,9,120,0.046979866
286,10,130,0.154362416
286,11,120,0.295302013
286,12,120,0.308724832
286,13,120,0.295302013
286,14,120,0.194630872
286,15,120,0.261744966
286,16,120,0.255033557
286,17,120,0.214765101
286,18,120,0.268456376
286,19,130,0.261744966
286,20,120,0.261744966
286,21,120,0.228187919
286,22,120,0.22147651
286,23,120,0.261744966
286,24,120,0.234899329
287,1,120,0.255033557
287,2,120,0.248322148
287,3,120,0.167785235
287,4,110,0.187919463
287,5,110,0.201342282
287,6,110,0.181208054
287,7,120,0.174496644
287,8,110,0.234899329
287,9,100,0.22147651
287,10,110,0.275167785
287,11,120,0.261744966
287,12,120,0.308724832
287,13,120,0.33557047
287,14,120,0.32885906
287,15,120,0.32885906
287,16,120,0.322147651
287,17,120,0.281879195
287,18,110,0.22147651
287,19,110,0.241610738
287,20,120,0.214765101
287,21,120,0.228187919
287,22,120,0.181208054
287,23,110,0.194630872
287,24,110,0.187919463
288,1,100,0.22147651
288,2,100,0.201342282
288,3,100,0.194630872
288,4,110,0.181208054
288,5,110,0.161073826
288,6,110,0.154362416
288,7,100,0.201342282
288,8,100,0.22147651
288,9,110,0.201342282
288,10,110,0.214765101
288,11,120,0.261744966
288,12,120,0.315436242
288,13,120,0.234899329
288,14,120,0.234899329
288,15,120,0.187919463
288,16,110,0.194630872
288,17,120,0.174496644
288,18,130,0.161073826
288,19,120,0.161073826
288,20,,
288,21,130,0.161073826
288,22,120,0.187919463
288,23,120,0.194630872
288,24,120,0.147651007
289,1,120,0.134228188
289,2,120,0.161073826
289,3,120,0.161073826
289,4,120,0.120805369
289,5,120,0.10738255
289,6,120,0.10738255
289,7,120,0.147651007
289,8,120,0.174496644
289,9,120,0.174496644
289,10,,
289,11,120,0.228187919
289,12,,
289,13,130,0.127516779
289,14,130,0.147651007
289,15,120,0.181208054
289,16,120,0.201342282
289,17,120,0.167785235
289,18,120,0.11409396
289,19,120,0.11409396
289,20,120,0.10738255
289,21,120,0.10738255
289,22,120,0.060402685
289,23,120,0
289,24,290,0
290,1,110,0
290,2,280,0.013422819
290,3,290,0.087248322
290,4,290,0.080536913
290,5,290,0.060402685
290,6,290,0.11409396
290,7,290,0.013422819
290,8,290,0
290,9,290,0.053691275
290,10,290,0.11409396
290,11,290,0.154362416
290,12,290,0.127516779
290,13,280,0.10738255
290,14,280,0.187919463
290,15,280,0.134228188
290,16,280,0.154362416
290,17,290,0.134228188
290,18,290,0.040268456
290,19,300,0.040268456
290,20,320,0.053691275
290,21,280,0.046979866
290,22,280,0.020134228
290,23,120,0.100671141
290,24,130,0.080536913
291,1,140,0.093959732
291,2,130,0.087248322
291,3,130,0.040268456
291,4,130,0.013422819
291,5,100,0
291,6,170,0
291,7,190,0
291,8,140,0.026845638
291,9,120,0.060402685
291,10,120,0.040268456
291,11,120,0.10738255
291,12,140,0.093959732
291,13,150,0.073825503
291,14,150,0.087248322
291,15,180,0.147651007
291,16,200,0.080536913
291,17,,
291,18,140,0.10738255
291,19,150,0.053691275
291,20,120,0.140939597
291,21,120,0.147651007
291,22,140,0.10738255
291,23,120,0.093959732
291,24,120,0.073825503
292,1,130,0.100671141
292,2,140,0.10738255
292,3,140,0.087248322
292,4,160,0.046979866
292,5,110,0.020134228
292,6,120,0
292,7,110,0
292,8,120,0.020134228
292,9,120,0.053691275
292,10,,
292,11,,
292,12,280,0.10738255
292,13,280,0.147651007
292,14,270,0.161073826
292,15,,
292,16,,
292,17,,
292,18,160,0.053691275
292,19,170,0.080536913
292,20,160,0.053691275
292,21,170,0.073825503
292,22,150,0.053691275
292,23,140,0.060402685
292,24,140,0.033557047
293,1,170,0.080536913
293,2,170,0.033557047
293,3,170,0.046979866
293,4,160,0.013422819
293,5,290,0.087248322
293,6,290,0.046979866
293,7,280,0
293,8,270,0
293,9,280,0.11409396
293,10,280,0.093959732
293,11,280,0.093959732
293,12,230,0.10738255
293,13,280,0.161073826
293,14,280,0.11409396
293,15,270,0.134228188
293,16,280,0.093959732
293,17,280,0.073825503
293,18,290,0.067114094
293,19,290,0.10738255
293,20,290,0.087248322
293,21,290,0.073825503
293,22,320,0.013422819
293,23,30,0.006711409
293,24,290,0
294,1,280,0.040268456
294,2,290,0.026845638
294,3,290,0.067114094
294,4,290,0.120805369
294,5,300,0.046979866
294,6,290,0.033557047
294,7,290,0.033557047
294,8,290,0.080536913
294,9,290,0.10738255
294,10,280,0.087248322
294,11,270,0.10738255
294,12,270,0.11409396
294,13,280,0.161073826
294,14,280,0.100671141
294,15,280,0.120805369
294,16,280,0.100671141
294,17,220,0.10738255
294,18,280,0.073825503
294,19,290,0.087248322
294,20,290,0.093959732
294,21,270,0.046979866
294,22,140,0.080536913
294,23,180,0.073825503
294,24,280,0.067114094
295,1,290,0.053691275
295,2,280,0
295,3,270,0
295,4,280,0.020134228
295,5,290,0.040268456
295,6,290,0.006711409
295,7,290,0.053691275
295,8,280,0.013422819
295,9,280,0.080536913
295,10,270,0.127516779
295,11,280,0.134228188
295,12,280,0.194630872
295,13,270,0.154362416
295,14,270,0.120805369
295,15,240,0.120805369
295,16,270,0.208053691
295,17,280,0.087248322
295,18,250,0.080536913
295,19,30,0.040268456
295,20,20,0.181208054
295,21,10,0.134228188
295,22,50,0.11409396
295,23,130,0.161073826
295,24,130,0.154362416
296,1,120,0.194630872
296,2,110,0.161073826
296,3,120,0.174496644
296,4,110,0.187919463
296,5,120,0.181208054
296,6,120,0.181208054
296,7,100,0.10738255
296,8,120,0.140939597
296,9,110,0.134228188
296,10,100,0.11409396
296,11,120,0.127516779
296,12,120,0.11409396
296,13,110,0.11409396
296,14,110,0.100671141
296,15,120,0.134228188
296,16,100,0.167785235
296,17,110,0.147651007
296,18,90,0.167785235
296,19,100,0.134228188
296,20,100,0.10738255
296,21,120,0.11409396
296,22,120,0.073825503
296,23,120,0.11409396
296,24,120,0.080536913
297,1,120,0.10738255
297,2,120,0.073825503
297,3,120,0.020134228
297,4,120,0.046979866
297,5,120,0.127516779
297,6,120,0.134228188
297,7,120,0.120805369
297,8,120,0.134228188
297,9,130,0.134228188
297,10,130,0.134228188
297,11,120,0.174496644
297,12,130,0.194630872
297,13,120,0.174496644
297,14,120,0.161073826
297,15,130,0.161073826
297,16,120,0.194630872
297,17,120,0.134228188
297,18,120,0.161073826
297,19,120,0.134228188
297,20,120,0.127516779
297,21,130,0.127516779
297,22,120,0.140939597
297,23,120,0.147651007
297,24,120,0.140939597
298,1,120,0.154362416
298,2,120,0.100671141
298,3,130,0.087248322
298,4,130,0.067114094
298,5,130,0.053691275
298,6,120,0.11409396
298,7,120,0.100671141
298,8,110,0.10738255
298,9,130,0.174496644
298,10,120,0.194630872
298,11,120,0.255033557
298,12,120,0.228187919
298,13,120,0.208053691
298,14,140,0.127516779
298,15,120,0.181208054
298,16,120,0.187919463
298,17,120,0.187919463
298,18,120,0.22147651
298,19,120,0.234899329
298,20,120,0.268456376
298,21,120,0.268456376
298,22,120,0.241610738
298,23,120,0.181208054
298,24,120,0.167785235
299,1,120,0.167785235
299,2,60,0.127516779
299,3,90,0.120805369
299,4,110,0.120805369
299,5,110,0.10738255
299,6,120,0.120805369
299,7,110,0.140939597
299,8,110,0.154362416
299,9,110,0.154362416
299,10,90,0.181208054
299,11,100,0.194630872
299,12,110,0.134228188
299,13,120,0.154362416
299,14,110,0.174496644
299,15,90,0.140939597
299,16,110,0.134228188
299,17,110,0.10738255
299,18,100,0.11409396
299,19,120,0.127516779
299,20,120,0.181208054
299,21,100,0.120805369
299,22,110,0.10738255
299,23,120,0.154362416
299,24,110,0.140939597
