Day,Hour,Dir,Spd,Temp,Radiation
113,20,40.0,0.026845638,0.44140625,0.0
114,6,30.0,0.087248322,0.39453125,0.0
114,7,20.0,0.194630872,0.38671875,0.0
114,8,10.0,0.174496644,0.3984375,0.020172911
114,9,10.0,0.127516779,0.42578125,0.095100865
114,10,10.0,0.093959732,0.5078125,0.345821326
114,11,160.0,0.020134228,0.5703125,0.495677233
114,12,240.0,0.087248322,0.5625,0.504322767
114,13,270.0,0.060402685,0.59765625,0.536023055
114,14,280.0,0.040268456,0.59375,0.44092219
114,15,270.0,0.080536913,0.60546875,0.414985591
114,16,360.0,0.10738255,0.6171875,0.311239193
114,17,40.0,0.10738255,0.57421875,0.112391931
114,18,50.0,0.127516779,0.54296875,0.011527378
114,19,40.0,0.087248322,0.5234375,0.0
114,20,60.0,0.087248322,0.5078125,0.0
115,6,60.0,0.11409396,0.44140625,0.0
115,7,70.0,0.10738255,0.44921875,0.0
115,8,20.0,0.100671141,0.44140625,0.048991354
115,9,30.0,0.100671141,0.4765625,0.121037464
115,10,90.0,0.208053691,0.515625,0.236311239
115,11,100.0,0.187919463,0.5390625,0.319884726
115,12,120.0,0.201342282,0.546875,0.317002882
115,13,120.0,0.120805369,0.55859375,0.239193084
115,14,40.0,0.093959732,0.5390625,0.204610951
115,15,40.0,0.120805369,0.54296875,0.161383285
115,16,10.0,0.087248322,0.5390625,0.126801153
115,17,110.0,0.073825503,0.53125,0.051873199
115,18,110.0,0.11409396,0.51171875,0.002881844
115,19,120.0,0.140939597,0.5078125,0.0
115,20,120.0,0.154362416,0.50390625,0.0
116,6,120.0,0.060402685,0.4296875,0.0
116,7,110.0,0.093959732,0.43359375,0.0
116,8,70.0,0.020134228,0.46875,0.074927954
116,9,110.0,0.046979866,0.53515625,0.273775216
116,10,10.0,0.013422819,0.61328125,0.4870317
116,11,40.0,0.020134228,0.6328125,0.360230548
116,12,110.0,0.120805369,0.6796875,0.34870317
116,13,120.0,0.073825503,0.65625,0.354466859
116,14,140.0,0.147651007,0.64453125,0.34870317
116,15,130.0,0.134228188,0.59765625,0.259365994
116,16,140.0,0.127516779,0.56640625,0.144092219
116,17,120.0,0.127516779,0.55078125,0.051873199
116,18,120.0,0.120805369,0.53125,0.005763689
116,19,130.0,0.161073826,0.51171875,0.0
116,20,130.0,0.093959732,0.5234375,0.0
117,6,290.0,0.0,0.49609375,0.0
117,7,270.0,0.0,0.50390625,0.0
117,8,120.0,0.040268456,0.49609375,0.020172911
117,9,120.0,0.013422819,0.5078125,0.048991354
117,10,270.0,0.006711409,0.55078125,0.11815562
117,11,100.0,0.0,0.58203125,0.178674352
117,12,270.0,0.013422819,0.62890625,0.311239193
117,13,10.0,0.006711409,0.62109375,0.23054755
117,14,30.0,0.013422819,0.62109375,0.13832853
117,15,50.0,0.073825503,0.61328125,0.115273775
117,16,10.0,0.11409396,0.609375,0.095100865
117,17,10.0,0.147651007,0.59375,0.063400576
117,18,10.0,0.073825503,0.578125,0.008645533
117,19,20.0,0.0,0.5703125,0.0
117,20,10.0,0.026845638,0.5703125,0.0
118,6,350.0,0.0,0.5078125,0.0
118,7,90.0,0.0,0.52734375,0.0
118,8,330.0,0.020134228,0.5390625,0.020172911
118,9,250.0,0.0,0.5546875,0.048991354
118,10,260.0,0.0,0.6171875,0.213256484
118,11,270.0,0.0,0.65625,0.288184438
118,12,270.0,0.013422819,0.61328125,0.103746398
118,13,120.0,0.053691275,0.66015625,0.276657061
118,14,120.0,0.134228188,0.63671875,0.224783862
118,15,140.0,0.134228188,0.62890625,0.233429395
118,16,130.0,0.154362416,0.6171875,0.152737752
118,17,140.0,0.154362416,0.58984375,0.077809798
118,18,120.0,0.134228188,0.5625,0.011527378
118,19,120.0,0.161073826,0.55859375,0.0
118,20,120.0,0.161073826,0.55859375,0.0
119,6,120.0,0.201342282,0.51953125,0.0
119,7,120.0,0.167785235,0.5234375,0.0
119,8,120.0,0.147651007,0.53125,0.020172911
119,9,110.0,0.194630872,0.54296875,0.063400576
119,10,120.0,0.22147651,0.6015625,0.247838617
119,11,120.0,0.234899329,0.59765625,0.380403458
119,12,120.0,0.241610738,0.625,0.412103746
119,13,120.0,0.255033557,0.66015625,0.587896254
119,14,120.0,0.214765101,0.6171875,0.365994236
119,15,130.0,0.167785235,0.6015625,0.21037464
119,16,120.0,0.214765101,0.59375,0.161383285
119,17,130.0,0.201342282,0.56640625,0.063400576
119,18,120.0,0.147651007,0.53515625,0.005763689
119,19,120.0,0.187919463,0.54296875,0.0
119,20,120.0,0.187919463,0.546875,0.0
120,6,120.0,0.234899329,0.5234375,0.0
120,7,120.0,0.174496644,0.53125,0.0
120,8,120.0,0.147651007,0.53515625,0.020172911
120,9,120.0,0.161073826,0.55078125,0.066282421
120,10,110.0,0.167785235,0.5625,0.095100865
120,11,120.0,0.134228188,0.5703125,0.121037464
120,12,120.0,0.127516779,0.60546875,0.23054755
120,13,130.0,0.120805369,0.71875,0.610951009
120,14,140.0,0.087248322,0.76171875,0.631123919
120,15,140.0,0.067114094,0.7890625,0.5129683
120,16,130.0,0.10738255,0.76171875,0.360230548
120,17,120.0,0.087248322,0.71875,0.16426513
120,18,110.0,0.006711409,0.6640625,0.017291066
120,19,270.0,0.006711409,0.625,0.0
120,20,280.0,0.040268456,0.6328125,0.0
121,6,40.0,0.134228188,0.40234375,0.0
121,7,20.0,0.208053691,0.3828125,0.0
121,8,20.0,0.11409396,0.38671875,0.025936599
121,9,10.0,0.147651007,0.421875,0.187319885
121,10,20.0,0.127516779,0.42578125,0.193083573
121,11,50.0,0.174496644,0.484375,0.610951009
121,12,20.0,0.147651007,0.4921875,0.570605187
121,13,50.0,0.10738255,0.5,0.455331412
121,14,10.0,0.100671141,0.5390625,0.383285303
121,15,120.0,0.154362416,0.52734375,0.371757925
121,16,90.0,0.093959732,0.51953125,0.259365994
121,17,80.0,0.100671141,0.48046875,0.149855908
121,18,50.0,0.120805369,0.453125,0.014409222
121,19,30.0,0.127516779,0.4296875,0.0
121,20,40.0,0.134228188,0.43359375,0.0
122,6,20.0,0.248322148,0.29296875,0.0
122,7,20.0,0.181208054,0.27734375,0.0
122,8,20.0,0.22147651,0.26953125,0.048991354
122,9,30.0,0.201342282,0.29296875,0.193083573
122,10,20.0,0.201342282,0.3203125,0.221902017
122,11,20.0,0.194630872,0.38671875,0.518731988
122,12,20.0,0.201342282,0.41796875,0.668587896
122,13,30.0,0.174496644,0.44140625,0.69740634
122,14,40.0,0.093959732,0.484375,0.645533141
122,15,10.0,0.140939597,0.4609375,0.504322767
122,16,30.0,0.087248322,0.46484375,0.337175793
122,17,40.0,0.11409396,0.421875,0.152737752
122,18,20.0,0.140939597,0.3984375,0.017291066
122,19,30.0,0.154362416,0.3828125,0.0
122,20,30.0,0.167785235,0.37890625,0.0
123,6,20.0,0.167785235,0.27734375,0.0
123,7,10.0,0.093959732,0.25,0.0
123,8,30.0,0.093959732,0.26953125,0.057636888
123,9,30.0,0.120805369,0.32421875,0.239193084
123,10,30.0,0.161073826,0.359375,0.438040346
123,11,10.0,0.161073826,0.40625,0.55907781
123,12,20.0,0.093959732,0.453125,0.634005764
123,13,20.0,0.053691275,0.484375,0.645533141
123,14,120.0,0.060402685,0.5,0.585014409
123,15,130.0,0.073825503,0.50390625,0.46685879
123,16,270.0,0.120805369,0.48828125,0.30259366
123,17,260.0,0.060402685,0.45703125,0.123919308
123,18,20.0,0.073825503,0.4140625,0.014409222
123,19,40.0,0.120805369,0.39453125,0.0
123,20,50.0,0.127516779,0.37890625,0.0
124,6,20.0,0.174496644,0.26953125,0.0
124,7,10.0,0.174496644,0.25390625,0.0
124,8,20.0,0.060402685,0.2890625,0.063400576
124,9,20.0,0.100671141,0.35546875,0.247838617
124,10,50.0,0.073825503,0.42578125,0.438040346
124,11,130.0,0.067114094,0.50390625,0.599423631
124,12,140.0,0.134228188,0.56640625,0.680115274
124,13,150.0,0.174496644,0.57421875,0.69740634
124,14,150.0,0.140939597,0.5703125,0.636887608
124,15,150.0,0.073825503,0.546875,0.498559078
124,16,150.0,0.067114094,0.53125,0.325648415
124,17,280.0,0.026845638,0.47265625,0.13832853
124,18,120.0,0.020134228,0.40234375,0.014409222
124,19,120.0,0.020134228,0.37890625,0.0
124,20,120.0,0.080536913,0.375,0.0
125,6,60.0,0.161073826,0.33984375,0.0
125,7,30.0,0.100671141,0.3203125,0.0
125,8,60.0,0.013422819,0.35546875,0.051873199
125,9,120.0,0.154362416,0.40625,0.221902017
125,10,100.0,0.167785235,0.41015625,0.253602305
125,11,90.0,0.147651007,0.453125,0.317002882
125,12,120.0,0.208053691,0.52734375,0.550432277
125,13,120.0,0.187919463,0.52734375,0.475504323
125,14,130.0,0.194630872,0.55859375,0.469740634
125,15,130.0,0.214765101,0.54296875,0.498559078
125,16,120.0,0.234899329,0.48046875,0.262247839
125,17,110.0,0.194630872,0.4609375,0.060518732
125,18,120.0,0.167785235,0.44921875,0.008645533
125,19,120.0,0.127516779,0.453125,0.0
125,20,120.0,0.100671141,0.44140625,0.0
126,6,100.0,0.11409396,0.44921875,0.0
126,7,100.0,0.120805369,0.453125,0.0
126,8,120.0,0.120805369,0.46875,0.028818444
126,9,120.0,0.093959732,0.48046875,0.077809798
126,10,110.0,0.127516779,0.53125,0.146974063
126,11,110.0,0.120805369,0.5625,0.357348703
126,12,120.0,0.140939597,0.67578125,0.5129683
126,13,120.0,0.234899329,0.703125,0.752161383
126,14,130.0,0.201342282,0.6875,0.642651297
126,15,130.0,0.140939597,0.6953125,0.507204611
126,16,120.0,0.087248322,0.65234375,0.354466859
126,17,110.0,0.100671141,0.60546875,0.152737752
126,18,120.0,0.10738255,0.58984375,0.017291066
126,19,110.0,0.046979866,0.5859375,0.0
126,20,270.0,0.046979866,0.56640625,0.0
127,6,120.0,0.006711409,0.5078125,0.0
127,7,110.0,0.0,0.54296875,0.0
127,8,30.0,0.0,0.56640625,0.074927954
127,9,50.0,0.006711409,0.609375,0.282420749
127,10,40.0,0.120805369,0.59375,0.354466859
127,11,40.0,0.080536913,0.64453125,0.435158501
127,12,30.0,0.154362416,0.609375,0.507204611
127,13,20.0,0.10738255,0.6171875,0.409221902
127,14,10.0,0.10738255,0.609375,0.282420749
127,15,20.0,0.067114094,0.609375,0.193083573
127,16,20.0,0.147651007,0.59765625,0.146974063
127,17,360.0,0.147651007,0.56640625,0.060518732
127,18,30.0,0.067114094,0.55078125,0.005763689
127,19,20.0,0.060402685,0.54296875,0.0
127,20,20.0,0.10738255,0.53125,0.0
128,6,100.0,0.046979866,0.421875,0.0
128,7,100.0,0.140939597,0.42578125,0.0
128,8,90.0,0.174496644,0.42578125,0.028818444
128,9,100.0,0.154362416,0.44921875,0.112391931
128,10,120.0,0.127516779,0.48828125,0.270893372
128,11,110.0,0.187919463,0.48828125,0.305475504
128,12,130.0,0.187919463,0.54296875,0.510086455
128,13,120.0,0.187919463,0.515625,0.360230548
128,14,130.0,0.228187919,0.5234375,0.492795389
128,15,120.0,0.201342282,0.515625,0.288184438
128,16,120.0,0.194630872,0.48046875,0.224783862
128,17,120.0,0.214765101,0.46484375,0.060518732
128,18,120.0,0.22147651,0.45703125,0.008645533
128,19,120.0,0.194630872,0.45703125,0.0
128,20,120.0,0.208053691,0.45703125,0.0
129,6,120.0,0.234899329,0.40625,0.0
129,7,120.0,0.140939597,0.4140625,0.0
129,8,120.0,0.147651007,0.40625,0.011527378
129,9,120.0,0.167785235,0.4296875,0.063400576
129,10,120.0,0.120805369,0.4375,0.135446686
129,11,120.0,0.154362416,0.453125,0.135446686
129,12,130.0,0.167785235,0.4375,0.123919308
129,13,130.0,0.140939597,0.46484375,0.178674352
129,14,130.0,0.006711409,0.46875,0.11815562
129,15,120.0,0.0,0.484375,0.172910663
129,16,130.0,0.040268456,0.453125,0.069164265
129,17,120.0,0.006711409,0.4375,0.028818444
129,18,120.0,0.006711409,0.44140625,0.002881844
129,19,120.0,0.046979866,0.4375,0.0
129,20,130.0,0.053691275,0.43359375,0.0
130,6,130.0,0.134228188,0.4296875,0.0
130,7,130.0,0.0,0.4375,0.0
130,8,280.0,0.0,0.4765625,0.034582133
130,9,120.0,0.0,0.5078125,0.097982709
130,10,120.0,0.080536913,0.5078125,0.095100865
130,11,120.0,0.134228188,0.4921875,0.100864553
130,12,,,,0.144092219
130,13,,,,0.201729107
130,14,,,,0.175792507
130,15,,,,0.135446686
130,16,,,0.5078125,0.123919308
130,17,40.0,0.0,0.5078125,0.057636888
130,18,130.0,0.013422819,0.4921875,0.002881844
130,19,110.0,0.0,0.484375,0.0
130,20,40.0,0.013422819,0.4765625,0.0
131,6,10.0,0.053691275,0.31640625,0.0
131,7,10.0,0.127516779,0.3046875,0.0
131,8,20.0,0.093959732,0.29296875,0.014409222
131,9,360.0,0.040268456,0.30078125,0.034582133
131,10,50.0,0.087248322,0.30078125,0.048991354
131,11,20.0,0.161073826,0.265625,0.086455331
131,12,20.0,0.187919463,0.26953125,0.172910663
131,13,10.0,0.208053691,0.28515625,0.141210375
131,14,10.0,0.194630872,0.3046875,0.216138329
131,15,10.0,0.174496644,0.3125,0.175792507
131,16,20.0,0.228187919,0.28515625,0.095100865
131,17,20.0,0.228187919,0.27734375,0.034582133
131,18,10.0,0.22147651,0.265625,0.002881844
131,19,20.0,0.194630872,0.26171875,0.0
131,20,30.0,0.248322148,0.26171875,0.0
132,6,10.0,0.187919463,0.15234375,0.0
132,7,10.0,0.154362416,0.1484375,0.0
132,8,10.0,0.167785235,0.15234375,0.011527378
132,9,20.0,0.194630872,0.1640625,0.037463977
132,10,10.0,0.161073826,0.171875,0.083573487
132,11,20.0,0.11409396,0.21484375,0.144092219
132,12,50.0,0.087248322,0.2265625,0.193083573
132,13,50.0,0.10738255,0.21875,0.170028818
132,14,40.0,0.093959732,0.234375,0.144092219
132,15,30.0,0.154362416,0.23046875,0.144092219
132,16,30.0,0.154362416,0.2421875,0.095100865
132,17,,,0.24609375,0.060518732
132,18,20.0,0.187919463,0.23828125,0.014409222
132,19,10.0,0.134228188,0.234375,0.0
132,20,10.0,0.120805369,0.23046875,0.0
133,6,10.0,0.161073826,0.20703125,0.0
133,7,360.0,0.073825503,0.2265625,0.0
133,8,10.0,0.127516779,0.234375,0.017291066
133,9,10.0,0.093959732,0.265625,0.09221902
133,10,40.0,0.067114094,0.296875,0.270893372
133,11,20.0,0.100671141,0.33203125,0.368876081
133,12,20.0,0.161073826,0.32421875,0.662824207
133,13,20.0,0.228187919,0.34765625,0.446685879
133,14,10.0,0.228187919,0.328125,0.46685879
133,15,20.0,0.201342282,0.31640625,0.334293948
133,16,20.0,0.275167785,0.28515625,0.296829971
133,17,20.0,0.255033557,0.265625,0.16426513
133,18,10.0,0.214765101,0.23046875,0.014409222
133,19,10.0,0.167785235,0.21484375,0.0
133,20,20.0,0.208053691,0.1953125,0.0
134,6,10.0,0.10738255,0.0859375,0.0
134,7,20.0,0.174496644,0.07421875,0.0
134,8,10.0,0.174496644,0.0625,0.043227666
134,9,10.0,0.161073826,0.0859375,0.106628242
134,10,30.0,0.194630872,0.16015625,0.417867435
134,11,20.0,0.154362416,0.16796875,0.377521614
134,12,10.0,0.234899329,0.19921875,0.42074928
134,13,20.0,0.228187919,0.2421875,0.622478386
134,14,10.0,0.22147651,0.25390625,0.648414986
134,15,10.0,0.214765101,0.26953125,0.538904899
134,16,,,0.25390625,0.365994236
134,17,10.0,0.234899329,0.2265625,0.167146974
134,18,20.0,0.181208054,0.19921875,0.020172911
134,19,10.0,0.154362416,0.19140625,0.0
134,20,30.0,0.161073826,0.1875,0.0
135,6,10.0,0.194630872,0.12109375,0.0
135,7,20.0,0.208053691,0.11328125,0.0
135,8,10.0,0.181208054,0.125,0.040345821
135,9,10.0,0.167785235,0.13671875,0.141210375
135,10,20.0,0.194630872,0.1796875,0.242074928
135,11,20.0,0.167785235,0.21875,0.285302594
135,12,20.0,0.134228188,0.26953125,0.360230548
135,13,10.0,0.140939597,0.28125,0.368876081
135,14,10.0,0.147651007,0.265625,0.195965418
135,15,20.0,0.100671141,0.265625,0.195965418
135,16,10.0,0.080536913,0.2578125,0.135446686
135,17,110.0,0.0,0.265625,0.074927954
135,18,10.0,0.020134228,0.26171875,0.011527378
135,19,60.0,0.033557047,0.26171875,0.0
135,20,70.0,0.046979866,0.265625,0.0
136,6,350.0,0.053691275,0.203125,0.0
136,7,10.0,0.053691275,0.19140625,0.0
136,8,10.0,0.053691275,0.2109375,0.028818444
136,9,110.0,0.0,0.2421875,0.115273775
136,10,20.0,0.0,0.3515625,0.377521614
136,11,10.0,0.033557047,0.37109375,0.510086455
136,12,360.0,0.006711409,0.4140625,0.570605187
136,13,270.0,0.060402685,0.453125,0.708933718
136,14,270.0,0.073825503,0.46875,0.521613833
136,15,240.0,0.053691275,0.47265625,0.478386167
136,16,220.0,0.020134228,0.4453125,0.314121037
136,17,160.0,0.120805369,0.390625,0.135446686
136,18,170.0,0.073825503,0.37109375,0.025936599
136,19,340.0,0.053691275,0.34765625,0.0
136,20,210.0,0.0,0.33984375,0.0
137,6,90.0,0.127516779,0.328125,0.0
137,7,110.0,0.147651007,0.32421875,0.0
137,8,100.0,0.140939597,0.34765625,0.031700288
137,9,110.0,0.147651007,0.37109375,0.077809798
137,10,110.0,0.127516779,0.38671875,0.144092219
137,11,110.0,0.154362416,0.42578125,0.288184438
137,12,90.0,0.161073826,0.4296875,0.291066282
137,13,130.0,0.080536913,0.51171875,0.544668588
137,14,60.0,0.073825503,0.46875,0.389048991
137,15,130.0,0.11409396,0.5234375,0.449567723
137,16,140.0,0.120805369,0.484375,0.285302594
137,17,50.0,0.087248322,0.453125,0.11815562
137,18,,,0.4296875,0.017291066
137,19,30.0,0.100671141,0.3984375,0.0
137,20,20.0,0.087248322,0.37890625,0.0
138,6,50.0,0.073825503,0.265625,0.0
138,7,20.0,0.087248322,0.265625,0.0
138,8,150.0,0.073825503,0.2578125,0.034582133
138,9,,,0.26953125,0.152737752
138,10,30.0,0.261744966,0.31640625,0.345821326
138,11,10.0,0.22147651,0.3515625,0.524495677
138,12,20.0,0.154362416,0.39453125,0.631123919
138,13,50.0,0.154362416,0.3984375,0.469740634
138,14,30.0,0.154362416,0.41015625,0.518731988
138,15,20.0,0.147651007,0.4140625,0.461095101
138,16,40.0,0.174496644,0.3828125,0.319884726
138,17,50.0,0.214765101,0.3515625,0.146974063
138,18,20.0,0.140939597,0.30859375,0.020172911
138,19,50.0,0.073825503,0.28515625,0.0
138,20,60.0,0.127516779,0.2578125,0.0
139,6,10.0,0.10738255,0.11328125,0.0
139,7,10.0,0.134228188,0.10546875,0.0
139,8,20.0,0.140939597,0.11328125,0.043227666
139,9,20.0,0.167785235,0.15625,0.204610951
139,10,,,0.22265625,0.377521614
139,11,20.0,0.046979866,0.265625,0.521613833
139,12,,,0.3125,0.613832853
139,13,190.0,0.026845638,0.33203125,0.602305476
139,14,60.0,0.10738255,0.34765625,0.593659942
139,15,,,0.3515625,0.507204611
139,16,,,0.3515625,0.337175793
139,17,50.0,0.120805369,0.3046875,0.146974063
139,18,10.0,0.127516779,0.2734375,0.020172911
139,19,30.0,0.100671141,0.2421875,0.0
139,20,50.0,0.11409396,0.2265625,0.0
140,6,20.0,0.020134228,0.13671875,0.0
140,7,50.0,0.026845638,0.1171875,0.0
140,8,20.0,0.067114094,0.1484375,0.04610951
140,9,20.0,0.10738255,0.203125,0.207492795
140,10,80.0,0.033557047,0.2890625,0.391930836
140,11,40.0,0.120805369,0.3203125,0.553314121
140,12,20.0,0.067114094,0.421875,0.619596542
140,13,140.0,0.140939597,0.45703125,0.657060519
140,14,140.0,0.080536913,0.421875,0.593659942
140,15,,,0.41015625,0.458213256
140,16,,,0.40234375,0.296829971
140,17,270.0,0.100671141,0.35546875,0.13832853
140,18,270.0,0.067114094,0.31640625,0.017291066
140,19,270.0,0.053691275,0.29296875,0.0
140,20,280.0,0.046979866,0.30078125,0.0
141,6,40.0,0.060402685,0.2265625,0.0
141,7,30.0,0.067114094,0.203125,0.0
141,8,30.0,0.073825503,0.2109375,0.04610951
141,9,10.0,0.013422819,0.28515625,0.219020173
141,10,30.0,0.046979866,0.36328125,0.414985591
141,11,70.0,0.087248322,0.41015625,0.570605187
141,12,50.0,0.087248322,0.4609375,0.668587896
141,13,10.0,0.11409396,0.4921875,0.691642651
141,14,20.0,0.140939597,0.49609375,0.639769452
141,15,20.0,0.120805369,0.515625,0.530259366
141,16,10.0,0.154362416,0.48828125,0.374639769
141,17,360.0,0.127516779,0.45703125,0.18443804
141,18,20.0,0.174496644,0.41015625,0.025936599
141,19,10.0,0.161073826,0.37890625,0.0
141,20,40.0,0.087248322,0.3828125,0.0
142,6,350.0,0.11409396,0.2578125,0.0
142,7,360.0,0.127516779,0.2578125,0.0
142,8,20.0,0.120805369,0.25,0.04610951
142,9,20.0,0.080536913,0.3203125,0.224783862
142,10,20.0,0.040268456,0.37890625,0.414985591
142,11,20.0,0.073825503,0.4296875,0.57925072
142,12,170.0,0.026845638,0.5234375,0.659942363
142,13,270.0,0.100671141,0.52734375,0.682997118
142,14,270.0,0.100671141,0.52734375,0.622478386
142,15,270.0,0.11409396,0.515625,0.504322767
142,16,250.0,0.087248322,0.48046875,0.342939481
142,17,270.0,0.120805369,0.42578125,0.158501441
142,18,270.0,0.127516779,0.375,0.023054755
142,19,290.0,0.11409396,0.359375,0.0
142,20,280.0,0.046979866,0.3359375,0.0
143,6,280.0,0.0,0.23828125,0.0
143,7,270.0,0.0,0.20703125,0.0
143,8,270.0,0.0,0.25390625,0.048991354
143,9,270.0,0.0,0.34375,0.236311239
143,10,270.0,0.0,0.421875,0.429394813
143,11,280.0,0.013422819,0.48828125,0.582132565
143,12,280.0,0.060402685,0.53515625,0.671469741
143,13,270.0,0.093959732,0.5703125,0.671469741
143,14,240.0,0.020134228,0.60546875,0.619596542
143,15,270.0,0.073825503,0.60546875,0.507204611
143,16,290.0,0.161073826,0.5390625,0.357348703
143,17,290.0,0.147651007,0.46875,0.172910663
143,18,290.0,0.080536913,0.4140625,0.025936599
143,19,280.0,0.0,0.39453125,0.0
143,20,280.0,0.0,0.359375,0.0
144,6,80.0,0.026845638,0.26953125,0.0
144,7,90.0,0.0,0.2578125,0.0
144,8,70.0,0.006711409,0.26953125,0.043227666
144,9,70.0,0.0,0.33984375,0.21037464
144,10,120.0,0.067114094,0.421875,0.397694524
144,11,130.0,0.127516779,0.4765625,0.536023055
144,12,130.0,0.161073826,0.5234375,0.628242075
144,13,140.0,0.187919463,0.53125,0.677233429
144,14,140.0,0.201342282,0.5234375,0.631123919
144,15,140.0,0.194630872,0.4921875,0.521613833
144,16,130.0,0.201342282,0.44140625,0.363112392
144,17,120.0,0.248322148,0.38671875,0.172910663
144,18,130.0,0.248322148,0.33203125,0.025936599
144,19,120.0,0.140939597,0.328125,0.0
144,20,120.0,0.10738255,0.3125,0.0
145,6,40.0,0.120805369,0.23046875,0.0
145,7,50.0,0.10738255,0.22265625,0.0
145,8,40.0,0.080536913,0.23046875,0.040345821
145,9,40.0,0.11409396,0.265625,0.201729107
145,10,100.0,0.093959732,0.33203125,0.403458213
145,11,20.0,0.053691275,0.375,0.550432277
145,12,20.0,0.10738255,0.44140625,0.642651297
145,13,140.0,0.100671141,0.53125,0.668587896
145,14,140.0,0.127516779,0.51171875,0.628242075
145,15,130.0,0.174496644,0.47265625,0.510086455
145,16,140.0,0.194630872,0.44921875,0.371757925
145,17,,,0.37890625,0.178674352
145,18,,,0.328125,0.025936599
145,19,120.0,0.120805369,0.32421875,0.0
145,20,110.0,0.100671141,0.3125,0.0
146,6,120.0,0.053691275,0.27734375,0.0
146,7,110.0,0.006711409,0.25390625,0.0
146,8,120.0,0.020134228,0.296875,0.043227666
146,9,130.0,0.053691275,0.37890625,0.216138329
146,10,90.0,0.093959732,0.4765625,0.414985591
